# target name	accession	tlen	query name	accession	qlen	E-value	score	bias	#	of	c-Evalue	i-Evalue	score	bias	from	to	from	to	from	to	acc	description of target
HMG_box_2	PF09011.11	73	Smik_IXR1	-	568	2.20E-15	57	5.2	3	4	1.10E-13	4.80E-10	39.9	2	4	65	359	419	355	427	0.92	HMG-box domain
HMG_box_2	PF09011.11	73	Smik_IXR1	-	568	2.20E-15	57	5.2	4	4	1.60E-09	7.50E-06	26.5	0.1	4	60	432	487	431	496	0.92	HMG-box domain
CHDNT	PF08073.13	54	Smik_IXR1	-	568	1.40E-07	31.3	0.1	1	3	6.90E-05	0.31	11	0	14	51	365	402	363	404	0.92	CHDNT (NUC034) domain
CHDNT	PF08073.13	54	Smik_IXR1	-	568	1.40E-07	31.3	0.1	2	3	8.70E-07	0.004	17	0	18	48	442	472	439	475	0.95	CHDNT (NUC034) domain
CHDNT	PF08073.13	54	Smik_IXR1	-	568	1.40E-07	31.3	0.1	3	3	2.6	1.20E+04	-3.7	0.1	30	41	505	516	504	516	0.89	CHDNT (NUC034) domain
ECH_2	PF16113.6	334	Smik_IXR1	-	568	0.43	10	11	1	3	0.016	73	2.7	0.7	157	206	31	80	19	109	0.61	Enoyl-CoA hydratase/isomerase
ECH_2	PF16113.6	334	Smik_IXR1	-	568	0.43	10	11	2	3	0.0019	8.8	5.7	4.3	175	239	294	355	202	404	0.67	Enoyl-CoA hydratase/isomerase
ECH_2	PF16113.6	334	Smik_IXR1	-	568	0.43	10	11	3	3	0.0072	33	3.9	0	280	311	510	541	502	556	0.88	Enoyl-CoA hydratase/isomerase
HMG_box	PF00505.20	69	Scer_IXR1	-	598	4.60E-34	116.7	6.8	1	2	2.60E-21	1.20E-17	64.1	2	1	68	361	428	361	429	0.97	HMG (high mobility group) box
HMG_box	PF00505.20	69	Scer_IXR1	-	598	4.60E-34	116.7	6.8	2	2	4.20E-18	1.90E-14	53.8	0.2	1	66	434	499	434	500	0.95	HMG (high mobility group) box
HMG_box_2	PF09011.11	73	Scer_IXR1	-	598	2.70E-15	56.7	5.2	1	4	4	1.80E+04	-3.8	1.7	64	67	63	66	50	77	0.48	HMG-box domain
HMG_box_2	PF09011.11	73	Scer_IXR1	-	598	2.70E-15	56.7	5.2	2	4	4	1.80E+04	-5	3	39	39	321	321	289	346	0.58	HMG-box domain
HMG_box_2	PF09011.11	73	Scer_IXR1	-	598	2.70E-15	56.7	5.2	3	4	1.10E-13	5.20E-10	39.8	2	4	65	361	421	357	429	0.92	HMG-box domain
HMG_box_2	PF09011.11	73	Scer_IXR1	-	598	2.70E-15	56.7	5.2	4	4	1.80E-09	8.00E-06	26.4	0.1	4	60	434	489	433	498	0.92	HMG-box domain
CHDNT	PF08073.13	54	Scer_IXR1	-	598	1.60E-07	31.1	0	1	2	7.30E-05	0.33	10.9	0	14	51	367	404	365	406	0.92	CHDNT (NUC034) domain
CHDNT	PF08073.13	54	Scer_IXR1	-	598	1.60E-07	31.1	0	2	2	9.20E-07	0.0042	17	0	18	48	444	474	441	477	0.95	CHDNT (NUC034) domain
SUIM_assoc	PF16619.6	64	Scer_IXR1	-	598	0.013	15.5	0.6	1	6	4	1.80E+04	-9.4	30.6	31	48	58	75	48	80	0.64	Unstructured region C-term to UIM in Ataxin3
SUIM_assoc	PF16619.6	64	Scer_IXR1	-	598	0.013	15.5	0.6	2	6	4	1.80E+04	-7.1	11.8	32	46	80	94	76	108	0.55	Unstructured region C-term to UIM in Ataxin3
SUIM_assoc	PF16619.6	64	Scer_IXR1	-	598	0.013	15.5	0.6	3	6	4	1.80E+04	-4.9	19.5	32	43	108	119	101	129	0.51	Unstructured region C-term to UIM in Ataxin3
SUIM_assoc	PF16619.6	64	Scer_IXR1	-	598	0.013	15.5	0.6	4	6	4	1.80E+04	-35.7	52.3	31	48	299	316	239	328	0.72	Unstructured region C-term to UIM in Ataxin3
SUIM_assoc	PF16619.6	64	Scer_IXR1	-	598	0.013	15.5	0.6	5	6	4	1.80E+04	-7.6	19.1	31	43	326	338	322	352	0.57	Unstructured region C-term to UIM in Ataxin3
SUIM_assoc	PF16619.6	64	Scer_IXR1	-	598	0.013	15.5	0.6	6	6	2.90E-06	0.013	15.5	0.6	32	56	565	589	416	597	0.61	Unstructured region C-term to UIM in Ataxin3
HMG_box	PF00505.20	69	Kwal_IXR1/ABF2	-	411	8.30E-33	112.6	25.5	1	3	0.53	5.70E+02	1	2.1	32	66	55	89	44	94	0.82	HMG (high mobility group) box
HMG_box	PF00505.20	69	Kwal_IXR1/ABF2	-	411	8.30E-33	112.6	25.5	2	3	6.60E-23	7.10E-20	71.2	7.6	1	69	254	322	254	322	0.99	HMG (high mobility group) box
HMG_box	PF00505.20	69	Kwal_IXR1/ABF2	-	411	8.30E-33	112.6	25.5	3	3	9.90E-17	1.10E-13	51.4	0.3	1	67	327	393	327	393	0.98	HMG (high mobility group) box
HMG_box_2	PF09011.11	73	Kwal_IXR1/ABF2	-	411	7.60E-19	68.1	10	1	2	1.60E-14	1.70E-11	44.5	5.8	4	70	254	319	251	322	0.92	HMG-box domain
HMG_box_2	PF09011.11	73	Kwal_IXR1/ABF2	-	411	7.60E-19	68.1	10	2	2	4.50E-11	4.90E-08	33.5	0.1	4	62	327	384	326	398	0.82	HMG-box domain
CHDNT	PF08073.13	54	Kwal_IXR1/ABF2	-	411	1.00E-09	38.1	0.1	1	2	1.20E-05	0.012	15.4	0	14	51	260	297	246	299	0.94	CHDNT (NUC034) domain
CHDNT	PF08073.13	54	Kwal_IXR1/ABF2	-	411	1.00E-09	38.1	0.1	2	2	4.50E-07	0.00049	19.9	0	18	48	337	367	334	371	0.93	CHDNT (NUC034) domain
Presenilin	PF01080.18	399	Kwal_IXR1/ABF2	-	411	0.11	11.2	17.4	1	1	0.00017	0.19	10.5	17.4	262	312	66	116	30	184	0.45	Presenilin
ALMT	PF11744.9	469	Kwal_IXR1/ABF2	-	411	0.13	11.1	15	1	1	0.00021	0.23	10.3	15	334	463	45	178	37	182	0.51	Aluminium activated malate transporter
Macoilin	PF09726.10	671	Kwal_IXR1/ABF2	-	411	0.13	10.8	14.7	1	1	0.00017	0.18	10.3	14.7	230	327	40	132	15	215	0.61	Macoilin family
FAM76	PF16046.6	300	Kwal_IXR1/ABF2	-	411	0.16	11.4	14.1	1	1	0.00032	0.34	10.3	14.1	130	193	65	130	43	175	0.52	FAM76 protein
V_ATPase_I	PF01496.20	812	Kwal_IXR1/ABF2	-	411	0.46	8.4	17	1	1	0.00072	0.77	7.6	17	635	695	66	118	33	140	0.43	V-type ATPase 116kDa subunit family
CPSF100_C	PF13299.7	170	Kwal_IXR1/ABF2	-	411	1.2	9.3	10.7	1	1	0.0024	2.6	8.2	10.7	37	82	68	115	39	170	0.5	Cleavage and polyadenylation factor 2 C-terminal
FAM176	PF14851.7	148	Kwal_IXR1/ABF2	-	411	1.3	8.8	8.8	1	1	0.003	3.2	7.5	8.8	49	97	69	115	57	163	0.51	FAM176 family
SLC12	PF03522.16	419	Kwal_IXR1/ABF2	-	411	1.6	7.8	18.5	1	1	0.0029	3.1	6.8	18.5	129	185	65	140	36	194	0.41	Solute carrier family 12
SOBP	PF15279.7	327	Kwal_IXR1/ABF2	-	411	1.6	9.3	48.1	1	2	0.0003	0.32	11.6	43.1	97	296	36	237	15	257	0.5	Sine oculis-binding protein
SOBP	PF15279.7	327	Kwal_IXR1/ABF2	-	411	1.6	9.3	48.1	2	2	0.7	7.60E+02	0.5	1.7	103	221	251	351	225	407	0.39	Sine oculis-binding protein
CobT	PF06213.13	277	Kwal_IXR1/ABF2	-	411	2.8	7.3	21.3	1	1	0.0053	5.7	6.2	21.3	211	262	66	117	46	160	0.49	Cobalamin biosynthesis protein CobT
FapA	PF03961.14	454	Kwal_IXR1/ABF2	-	411	3.1	6.3	8.2	1	1	0.0048	5.1	5.6	8.2	340	415	49	116	27	144	0.44	Flagellar Assembly Protein A
Peptidase_U57	PF05582.13	281	Kwal_IXR1/ABF2	-	411	6.8	5.9	15	1	2	0.0083	9	5.5	10.8	47	100	63	114	52	159	0.65	YabG peptidase U57
Peptidase_U57	PF05582.13	281	Kwal_IXR1/ABF2	-	411	6.8	5.9	15	2	2	0.11	1.20E+02	1.8	0.1	37	80	272	315	264	337	0.78	YabG peptidase U57
EOS1	PF12326.9	175	Kwal_IXR1/ABF2	-	411	7.8	6.4	8.6	1	1	0.019	20	5.1	8.6	98	141	68	113	35	133	0.46	N-glycosylation protein
Vfa1	PF08432.11	181	Kwal_IXR1/ABF2	-	411	9.8	6.5	26.9	1	2	0.0013	1.3	9.3	20.2	62	174	45	160	27	166	0.48	AAA-ATPase Vps4-associated protein 1
Vfa1	PF08432.11	181	Kwal_IXR1/ABF2	-	411	9.8	6.5	26.9	2	2	0.62	6.60E+02	0.5	0.5	94	121	291	317	230	340	0.6	AAA-ATPase Vps4-associated protein 1
HMG_box	PF00505.20	69	Lthe_IXR1/ABF2	-	382	4.80E-35	119.8	12.4	1	2	2.80E-23	1.00E-19	70.7	6.1	1	69	229	297	229	297	0.99	HMG (high mobility group) box
HMG_box	PF00505.20	69	Lthe_IXR1/ABF2	-	382	4.80E-35	119.8	12.4	2	2	1.90E-17	7.00E-14	52	0.4	1	67	302	368	302	368	0.98	HMG (high mobility group) box
HMG_box_2	PF09011.11	73	Lthe_IXR1/ABF2	-	382	6.80E-18	65.1	17.7	1	3	1.6	6.00E+03	-2.1	1.8	58	67	112	121	99	131	0.47	HMG-box domain
HMG_box_2	PF09011.11	73	Lthe_IXR1/ABF2	-	382	6.80E-18	65.1	17.7	2	3	4.30E-14	1.60E-10	41.5	4.5	4	69	229	293	226	297	0.92	HMG-box domain
HMG_box_2	PF09011.11	73	Lthe_IXR1/ABF2	-	382	6.80E-18	65.1	17.7	3	3	2.90E-11	1.10E-07	32.4	0.1	4	62	302	359	301	373	0.81	HMG-box domain
CHDNT	PF08073.13	54	Lthe_IXR1/ABF2	-	382	2.80E-10	39.9	0.1	1	2	1.80E-06	0.0067	16.3	0	14	51	235	272	233	274	0.93	CHDNT (NUC034) domain
CHDNT	PF08073.13	54	Lthe_IXR1/ABF2	-	382	2.80E-10	39.9	0.1	2	2	7.40E-08	0.00027	20.8	0	18	48	312	342	309	345	0.95	CHDNT (NUC034) domain
EIIBC-GUT_N	PF03612.15	184	Lthe_IXR1/ABF2	-	382	0.022	14.5	2.7	1	2	6.50E-06	0.024	14.4	1.5	124	179	99	155	58	159	0.74	Sorbitol phosphotransferase enzyme II N-terminus
EIIBC-GUT_N	PF03612.15	184	Lthe_IXR1/ABF2	-	382	0.022	14.5	2.7	2	2	2.8	1.00E+04	-3.9	0	90	103	302	315	300	316	0.82	Sorbitol phosphotransferase enzyme II N-terminus
dsDNA_bind	PF01984.21	111	Lthe_IXR1/ABF2	-	382	0.37	11.1	13	1	1	0.00026	0.95	9.8	13	4	56	98	150	96	173	0.75	Double-stranded DNA-binding domain
HMG_box	PF00505.20	69	Lklu_IXR1/ABF2	-	365	1.30E-36	124.9	10.9	1	2	1.50E-22	4.60E-19	68.6	5	1	69	216	284	216	284	0.99	HMG (high mobility group) box
HMG_box	PF00505.20	69	Lklu_IXR1/ABF2	-	365	1.30E-36	124.9	10.9	2	2	1.00E-19	3.20E-16	59.5	0.3	1	68	289	356	289	357	0.98	HMG (high mobility group) box
HMG_box_2	PF09011.11	73	Lklu_IXR1/ABF2	-	365	7.10E-19	68.2	7.9	1	2	4.20E-14	1.30E-10	41.8	4.1	4	71	216	282	212	284	0.93	HMG-box domain
HMG_box_2	PF09011.11	73	Lklu_IXR1/ABF2	-	365	7.10E-19	68.2	7.9	2	2	9.90E-10	3.00E-06	27.8	0.1	4	64	289	348	288	357	0.88	HMG-box domain
CHDNT	PF08073.13	54	Lklu_IXR1/ABF2	-	365	1.90E-07	30.8	0	1	3	1.5	4.70E+03	-2.4	0	28	50	96	118	93	120	0.79	CHDNT (NUC034) domain
CHDNT	PF08073.13	54	Lklu_IXR1/ABF2	-	365	1.90E-07	30.8	0	2	3	1.50E-06	0.0045	16.9	0	14	51	222	259	218	261	0.93	CHDNT (NUC034) domain
CHDNT	PF08073.13	54	Lklu_IXR1/ABF2	-	365	1.90E-07	30.8	0	3	3	0.00013	0.39	10.7	0	18	48	299	329	296	333	0.94	CHDNT (NUC034) domain
MlaC	PF05494.13	166	Lklu_IXR1/ABF2	-	365	0.00018	21.3	1.8	1	3	0.14	4.20E+02	0.6	0.1	50	87	105	143	100	155	0.79	MlaC protein
MlaC	PF05494.13	166	Lklu_IXR1/ABF2	-	365	0.00018	21.3	1.8	2	3	0.0054	16	5.2	0	47	70	249	273	225	287	0.76	MlaC protein
MlaC	PF05494.13	166	Lklu_IXR1/ABF2	-	365	0.00018	21.3	1.8	3	3	2.80E-05	0.086	12.6	0	45	70	321	346	298	349	0.87	MlaC protein
Attacin_N	PF03768.16	64	Lklu_IXR1/ABF2	-	365	0.13	12.4	1	1	1	8.30E-05	0.25	11.5	1	25	51	126	153	111	157	0.83	Attacin, N-terminal region
Spo7	PF03907.14	221	Lklu_IXR1/ABF2	-	365	0.79	9.2	3.5	1	1	0.00047	1.4	8.3	3.5	192	208	262	278	158	291	0.74	Spo7-like protein
HMG_box	PF00505.20	69	Ecym_IXR1/ABF2	-	465	3.60E-33	113.8	12.7	1	2	3.10E-21	1.40E-17	63.9	4.6	1	69	295	363	295	363	0.99	HMG (high mobility group) box
HMG_box	PF00505.20	69	Ecym_IXR1/ABF2	-	465	3.60E-33	113.8	12.7	2	2	3.50E-18	1.60E-14	54.1	1.1	1	66	368	433	368	434	0.94	HMG (high mobility group) box
HMG_box_2	PF09011.11	73	Ecym_IXR1/ABF2	-	465	2.40E-17	63.3	8.2	1	4	3.6	1.70E+04	-3.5	2.4	54	64	129	139	119	152	0.51	HMG-box domain
HMG_box_2	PF09011.11	73	Ecym_IXR1/ABF2	-	465	2.40E-17	63.3	8.2	2	4	4	1.80E+04	-4	1.3	23	26	170	180	163	190	0.45	HMG-box domain
HMG_box_2	PF09011.11	73	Ecym_IXR1/ABF2	-	465	2.40E-17	63.3	8.2	3	4	2.70E-14	1.20E-10	41.8	3.1	4	68	295	358	292	363	0.9	HMG-box domain
HMG_box_2	PF09011.11	73	Ecym_IXR1/ABF2	-	465	2.40E-17	63.3	8.2	4	4	2.30E-11	1.10E-07	32.4	0.2	4	61	368	424	367	432	0.91	HMG-box domain
CHDNT	PF08073.13	54	Ecym_IXR1/ABF2	-	465	1.60E-06	27.9	0	1	2	1.30E-05	0.057	13.3	0	15	51	302	338	300	340	0.93	CHDNT (NUC034) domain
CHDNT	PF08073.13	54	Ecym_IXR1/ABF2	-	465	1.60E-06	27.9	0	2	2	3.80E-05	0.18	11.8	0	18	48	378	408	375	412	0.94	CHDNT (NUC034) domain
Serinc	PF03348.16	432	Ecym_IXR1/ABF2	-	465	4.2	6.2	4.7	1	1	0.0013	6.1	5.6	4.7	290	373	111	200	92	206	0.5	Serine incorporator (Serinc)
HMG_box	PF00505.20	69	Klac_IXR1/ABF2	-	465	2.90E-29	101.3	10.2	1	2	9.30E-21	2.40E-17	63.1	4.7	1	69	317	385	317	385	0.98	HMG (high mobility group) box
HMG_box	PF00505.20	69	Klac_IXR1/ABF2	-	465	2.90E-29	101.3	10.2	2	2	9.80E-14	2.50E-10	40.6	0.2	1	67	390	456	390	458	0.94	HMG (high mobility group) box
HMG_box_2	PF09011.11	73	Klac_IXR1/ABF2	-	465	1.70E-14	54.2	5.9	1	3	7	1.80E+04	-3.9	2.2	42	42	172	172	142	200	0.57	HMG-box domain
HMG_box_2	PF09011.11	73	Klac_IXR1/ABF2	-	465	1.70E-14	54.2	5.9	2	3	6.80E-14	1.80E-10	41.3	3.2	4	67	317	379	313	385	0.91	HMG-box domain
HMG_box_2	PF09011.11	73	Klac_IXR1/ABF2	-	465	1.70E-14	54.2	5.9	3	3	1.00E-07	0.00026	21.5	0	4	62	390	447	389	458	0.88	HMG-box domain
CHDNT	PF08073.13	54	Klac_IXR1/ABF2	-	465	2.10E-09	37.1	0	1	2	8.90E-07	0.0023	17.8	0	15	48	324	357	322	362	0.91	CHDNT (NUC034) domain
CHDNT	PF08073.13	54	Klac_IXR1/ABF2	-	465	2.10E-09	37.1	0	2	2	1.80E-06	0.0047	16.8	0	18	48	400	430	397	433	0.95	CHDNT (NUC034) domain
UPF0565	PF10561.10	299	Klac_IXR1/ABF2	-	465	0.089	12	0.7	1	1	4.10E-05	0.11	11.7	0.7	110	181	129	199	91	326	0.67	Uncharacterised protein family UPF0565
RR_TM4-6	PF06459.13	280	Klac_IXR1/ABF2	-	465	1.3	8.8	8.9	1	1	0.0013	3.4	7.5	8.9	92	160	136	203	87	223	0.46	Ryanodine Receptor TM 4-6
TERB2	PF15101.7	207	Klac_IXR1/ABF2	-	465	2.7	8	13.8	1	1	0.0022	5.6	7	13.8	97	167	136	206	117	239	0.61	Telomere-associated protein TERB2
EIIBC-GUT_N	PF03612.15	184	Klac_IXR1/ABF2	-	465	3.5	7.3	9.3	1	1	0.0034	9	6	9.3	112	176	157	219	131	224	0.68	Sorbitol phosphotransferase enzyme II N-terminus
HMG_box	PF00505.20	69	Tdel_IXR1/ABF2	-	439	1.90E-31	108.3	9.3	1	3	3	1.80E+04	-3.9	3.1	54	64	88	98	73	132	0.65	HMG (high mobility group) box
HMG_box	PF00505.20	69	Tdel_IXR1/ABF2	-	439	1.90E-31	108.3	9.3	2	3	2.90E-22	1.80E-18	66.8	2.8	1	68	290	357	290	358	0.98	HMG (high mobility group) box
HMG_box	PF00505.20	69	Tdel_IXR1/ABF2	-	439	1.90E-31	108.3	9.3	3	3	4.20E-18	2.50E-14	53.4	0.5	1	66	363	428	363	429	0.95	HMG (high mobility group) box
HMG_box_2	PF09011.11	73	Tdel_IXR1/ABF2	-	439	5.40E-16	59	6.7	1	3	3	1.80E+04	-8.9	9.8	22	25	95	98	75	139	0.63	HMG-box domain
HMG_box_2	PF09011.11	73	Tdel_IXR1/ABF2	-	439	5.40E-16	59	6.7	2	3	6.60E-15	4.00E-11	43.4	2.4	4	65	290	350	286	358	0.92	HMG-box domain
HMG_box_2	PF09011.11	73	Tdel_IXR1/ABF2	-	439	5.40E-16	59	6.7	3	3	2.10E-09	1.30E-05	25.7	0.1	4	59	363	417	362	426	0.92	HMG-box domain
CHDNT	PF08073.13	54	Tdel_IXR1/ABF2	-	439	7.40E-09	35.4	0	1	2	1.10E-06	0.0067	16.3	0	14	51	296	333	294	335	0.93	CHDNT (NUC034) domain
CHDNT	PF08073.13	54	Tdel_IXR1/ABF2	-	439	7.40E-09	35.4	0	2	2	1.20E-06	0.0073	16.2	0	18	48	373	403	370	405	0.95	CHDNT (NUC034) domain
HMG_box	PF00505.20	69	Zrou_IXR1/ABF2	-	478	1.10E-30	105.8	15.4	1	3	1.9	1.10E+04	-3.1	0.2	15	37	289	311	286	327	0.61	HMG (high mobility group) box
HMG_box	PF00505.20	69	Zrou_IXR1/ABF2	-	478	1.10E-30	105.8	15.4	2	3	2.50E-21	1.50E-17	63.8	4.2	1	69	330	398	330	398	0.99	HMG (high mobility group) box
HMG_box	PF00505.20	69	Zrou_IXR1/ABF2	-	478	1.10E-30	105.8	15.4	3	3	1.10E-16	6.80E-13	48.9	0.3	1	66	403	468	403	470	0.95	HMG (high mobility group) box
HMG_box_2	PF09011.11	73	Zrou_IXR1/ABF2	-	478	1.30E-14	54.6	10.4	1	4	3	1.80E+04	-4.4	4.2	24	44	80	99	65	122	0.56	HMG-box domain
HMG_box_2	PF09011.11	73	Zrou_IXR1/ABF2	-	478	1.30E-14	54.6	10.4	2	4	3	1.80E+04	-6	5.4	57	57	175	175	133	201	0.61	HMG-box domain
HMG_box_2	PF09011.11	73	Zrou_IXR1/ABF2	-	478	1.30E-14	54.6	10.4	3	4	5.30E-15	3.20E-11	43.7	4.1	4	72	330	397	326	398	0.92	HMG-box domain
HMG_box_2	PF09011.11	73	Zrou_IXR1/ABF2	-	478	1.30E-14	54.6	10.4	4	4	1.70E-08	0.0001	22.9	0.4	4	60	403	458	402	476	0.91	HMG-box domain
CHDNT	PF08073.13	54	Zrou_IXR1/ABF2	-	478	3.60E-09	36.4	0	1	2	9.40E-06	0.057	13.3	0	14	50	336	372	334	375	0.92	CHDNT (NUC034) domain
CHDNT	PF08073.13	54	Zrou_IXR1/ABF2	-	478	3.60E-09	36.4	0	2	2	8.60E-08	0.00052	19.9	0	18	47	413	442	410	445	0.95	CHDNT (NUC034) domain
HMG_box	PF00505.20	69	Scer_ABF2	-	184	6.40E-39	132.2	11.5	1	2	1.10E-26	1.90E-23	82.6	4.2	1	68	43	110	43	111	0.99	HMG (high mobility group) box
HMG_box	PF00505.20	69	Scer_ABF2	-	184	6.40E-39	132.2	11.5	2	2	7.00E-18	1.30E-14	54.4	0.7	1	66	116	181	116	183	0.98	HMG (high mobility group) box
HMG_box_2	PF09011.11	73	Scer_ABF2	-	184	1.60E-15	57.5	8.7	1	2	3.60E-15	6.50E-12	45.9	2.8	4	72	43	110	40	111	0.95	HMG-box domain
HMG_box_2	PF09011.11	73	Scer_ABF2	-	184	1.60E-15	57.5	8.7	2	2	1.50E-05	0.027	15.1	0.4	4	66	116	177	115	181	0.87	HMG-box domain
PilJ_C	PF18223.2	95	Scer_ABF2	-	184	0.0067	16.8	3.3	1	2	2.90E-05	0.052	14	0.2	6	49	63	105	58	136	0.8	Pili PilJ C-terminal domain
PilJ_C	PF18223.2	95	Scer_ABF2	-	184	0.0067	16.8	3.3	2	2	0.054	99	3.5	0.3	17	39	147	171	136	180	0.69	Pili PilJ C-terminal domain
DUF1977	PF09320.12	105	Scer_ABF2	-	184	0.031	14.5	2	1	2	0.0017	3.2	8.1	0.2	33	62	69	98	53	114	0.81	Domain of unknown function (DUF1977)
DUF1977	PF09320.12	105	Scer_ABF2	-	184	0.031	14.5	2	2	2	0.0093	17	5.7	0.1	42	62	151	171	125	180	0.74	Domain of unknown function (DUF1977)
CarD_CdnL_TRCF	PF02559.17	97	Scer_ABF2	-	184	0.13	13	1	1	2	0.0088	16	6.3	0	63	96	69	102	46	103	0.82	CarD-like/TRCF domain
CarD_CdnL_TRCF	PF02559.17	97	Scer_ABF2	-	184	0.13	13	1	2	2	0.017	31	5.4	0.2	63	97	142	176	124	176	0.81	CarD-like/TRCF domain
Protamine_like	PF06382.12	146	Scer_ABF2	-	184	0.2	11.9	1.4	1	2	0.00026	0.47	10.7	0.3	83	133	47	101	11	114	0.74	Protamine and protamine like
Protamine_like	PF06382.12	146	Scer_ABF2	-	184	0.2	11.9	1.4	2	2	0.47	8.60E+02	0.1	0	97	124	138	165	116	174	0.76	Protamine and protamine like
Pre-PUA	PF17832.2	87	Scer_ABF2	-	184	1.1	10	4.9	1	3	0.0053	9.7	7	0.2	10	30	23	43	16	50	0.88	Pre-PUA-like domain
Pre-PUA	PF17832.2	87	Scer_ABF2	-	184	1.1	10	4.9	2	3	0.051	93	3.8	0.2	22	56	96	129	76	139	0.72	Pre-PUA-like domain
Pre-PUA	PF17832.2	87	Scer_ABF2	-	184	1.1	10	4.9	3	3	1.5	2.80E+03	-0.9	0	29	55	138	152	120	170	0.61	Pre-PUA-like domain
Clr5	PF14420.7	54	Scer_ABF2	-	184	1.2	9.4	5.3	1	2	0.0012	2.2	8.6	0.6	3	23	79	99	77	113	0.88	Clr5 domain
Clr5	PF14420.7	54	Scer_ABF2	-	184	1.2	9.4	5.3	2	2	0.12	2.20E+02	2.2	0.4	4	22	153	171	151	176	0.85	Clr5 domain
Syntaxin_2	PF14523.7	101	Scer_ABF2	-	184	3.6	8	6.3	1	3	3.8	7.00E+03	-2.5	0.1	20	33	23	36	7	41	0.51	Syntaxin-like protein
Syntaxin_2	PF14523.7	101	Scer_ABF2	-	184	3.6	8	6.3	2	3	0.003	5.4	7.5	0.3	71	96	88	113	59	114	0.75	Syntaxin-like protein
Syntaxin_2	PF14523.7	101	Scer_ABF2	-	184	3.6	8	6.3	3	3	0.046	83	3.7	0.1	67	87	157	177	132	179	0.76	Syntaxin-like protein
MRP-L46	PF11788.9	119	Scer_ABF2	-	184	4.7	8	9.3	1	2	0.0019	3.4	8.5	5.3	14	95	38	117	34	138	0.86	39S mitochondrial ribosomal protein L46
MRP-L46	PF11788.9	119	Scer_ABF2	-	184	4.7	8	9.3	2	2	0.19	3.50E+02	2	0.2	26	68	123	165	121	180	0.78	39S mitochondrial ribosomal protein L46
HMG_box	PF00505.20	69	Smik_ABF2	-	184	3.40E-38	129.9	10	1	2	2.10E-26	6.40E-23	81	2.7	1	68	43	110	43	111	0.98	HMG (high mobility group) box
HMG_box	PF00505.20	69	Smik_ABF2	-	184	3.40E-38	129.9	10	2	2	8.20E-18	2.50E-14	53.5	0.8	1	65	116	180	116	182	0.97	HMG (high mobility group) box
HMG_box_2	PF09011.11	73	Smik_ABF2	-	184	2.20E-16	60.2	8.2	1	2	1.50E-14	4.60E-11	43.2	1.9	4	70	43	108	40	111	0.94	HMG-box domain
HMG_box_2	PF09011.11	73	Smik_ABF2	-	184	2.20E-16	60.2	8.2	2	2	1.60E-07	0.00049	20.7	0.5	4	67	116	178	115	181	0.88	HMG-box domain
Protamine_like	PF06382.12	146	Smik_ABF2	-	184	0.0085	16.3	0.9	1	2	2.20E-05	0.067	13.4	0.2	72	131	35	99	6	113	0.71	Protamine and protamine like
Protamine_like	PF06382.12	146	Smik_ABF2	-	184	0.0085	16.3	0.9	2	2	0.11	3.40E+02	1.4	0	95	125	136	166	122	174	0.8	Protamine and protamine like
CHDNT	PF08073.13	54	Smik_ABF2	-	184	0.015	15.2	0	1	2	0.00098	3	7.8	0	14	48	49	83	46	86	0.9	CHDNT (NUC034) domain
CHDNT	PF08073.13	54	Smik_ABF2	-	184	0.015	15.2	0	2	2	0.011	32	4.5	0	18	47	126	155	124	161	0.9	CHDNT (NUC034) domain
PilJ_C	PF18223.2	95	Smik_ABF2	-	184	0.06	13.8	2.5	1	2	0.00011	0.33	11.4	0.1	6	45	63	102	58	137	0.84	Pili PilJ C-terminal domain
PilJ_C	PF18223.2	95	Smik_ABF2	-	184	0.06	13.8	2.5	2	2	0.068	2.10E+02	2.5	0.3	19	40	149	170	136	179	0.75	Pili PilJ C-terminal domain
Phenol_monoox	PF04663.13	66	Smik_ABF2	-	184	0.069	13.3	0	1	1	4.10E-05	0.13	12.5	0	33	62	119	148	110	151	0.87	Phenol hydroxylase conserved region
HMG_box	PF00505.20	69	Skud_ABF2	-	184	1.70E-37	127.7	9.9	1	2	8.20E-26	2.10E-22	79.3	2.8	1	68	43	110	43	111	0.99	HMG (high mobility group) box
HMG_box	PF00505.20	69	Skud_ABF2	-	184	1.70E-37	127.7	9.9	2	2	1.40E-17	3.60E-14	53	0.7	1	63	116	178	116	182	0.97	HMG (high mobility group) box
HMG_box_2	PF09011.11	73	Skud_ABF2	-	184	4.60E-17	62.4	7.3	1	2	1.10E-15	2.90E-12	47	1.8	4	72	43	110	40	111	0.95	HMG-box domain
HMG_box_2	PF09011.11	73	Skud_ABF2	-	184	4.60E-17	62.4	7.3	2	2	8.90E-07	0.0023	18.5	0.3	4	65	116	176	114	179	0.92	HMG-box domain
PilJ_C	PF18223.2	95	Skud_ABF2	-	184	0.013	15.9	3.8	1	2	2.70E-05	0.069	13.6	0.1	5	48	62	104	58	136	0.8	Pili PilJ C-terminal domain
PilJ_C	PF18223.2	95	Skud_ABF2	-	184	0.013	15.9	3.8	2	2	0.043	1.10E+02	3.3	0.6	15	39	146	169	132	178	0.68	Pili PilJ C-terminal domain
Protamine_like	PF06382.12	146	Skud_ABF2	-	184	0.023	14.9	1.5	1	2	5.80E-05	0.15	12.2	0.2	83	133	47	101	22	113	0.76	Protamine and protamine like
